STATION,NAME,DATE,TMAX
USW00024143,"GREAT FALLS AIRPORT, MT US",1991-01-02,4
USW00024143,"GREAT FALLS AIRPORT, MT US",1991-01-03,8
USW00024143,"GREAT FALLS AIRPORT, MT US",1991-01-04,11
USW00024143,"GREAT FALLS AIRPORT, MT US",1991-01-05,4
USW00024143,"GREAT FALLS AIRPORT, MT US",1991-01-06,-2
USW00024143,"GREAT FALLS AIRPORT, MT US",1991-01-07,4
USW00024143,"GREAT FALLS AIRPORT, MT US",1991-01-08,1
USW00024143,"GREAT FALLS AIRPORT, MT US",1991-01-09,25
USW00024143,"GREAT FALLS AIRPORT, MT US",1991-01-10,37
USW00024143,"GREAT FALLS AIRPORT, MT US",1991-01-11,43
USW00024143,"GREAT FALLS AIRPORT, MT US",1991-01-12,49
USW00024143,"GREAT FALLS AIRPORT, MT US",1991-01-13,46
USW00024143,"GREAT FALLS AIRPORT, MT US",1991-01-14,46
USW00024143,"GREAT FALLS AIRPORT, MT US",1991-01-15,45
USW00024143,"GREAT FALLS AIRPORT, MT US",1991-01-16,44
USW00024143,"GREAT FALLS AIRPORT, MT US",1991-01-17,50
USW00024143,"GREAT FALLS AIRPORT, MT US",1991-01-18,52
USW00024143,"GREAT FALLS AIRPORT, MT US",1991-01-19,28
USW00024143,"GREAT FALLS AIRPORT, MT US",1991-01-20,32
USW00024143,"GREAT FALLS AIRPORT, MT US",1991-01-21,36
USW00024143,"GREAT FALLS AIRPORT, MT US",1991-01-22,36
USW00024143,"GREAT FALLS AIRPORT, MT US",1991-01-23,30
USW00024143,"GREAT FALLS AIRPORT, MT US",1991-01-24,31
USW00024143,"GREAT FALLS AIRPORT, MT US",1991-01-25,17
USW00024143,"GREAT FALLS AIRPORT, MT US",1991-01-26,28
USW00024143,"GREAT FALLS AIRPORT, MT US",1991-01-27,32
USW00024143,"GREAT FALLS AIRPORT, MT US",1991-01-28,15
USW00024143,"GREAT FALLS AIRPORT, MT US",1991-01-29,23
USW00024143,"GREAT FALLS AIRPORT, MT US",1991-01-30,37
USW00024143,"GREAT FALLS AIRPORT, MT US",1991-01-31,48
USW00024143,"GREAT FALLS AIRPORT, MT US",1991-02-01,52
USW00024143,"GREAT FALLS AIRPORT, MT US",1991-02-02,60
USW00024143,"GREAT FALLS AIRPORT, MT US",1991-02-03,53
USW00024143,"GREAT FALLS AIRPORT, MT US",1991-02-04,57
USW00024143,"GREAT FALLS AIRPORT, MT US",1991-02-05,55
USW00024143,"GREAT FALLS AIRPORT, MT US",1991-02-06,54
USW00024143,"GREAT FALLS AIRPORT, MT US",1991-02-07,58
USW00024143,"GREAT FALLS AIRPORT, MT US",1991-02-08,55
USW00024143,"GREAT FALLS AIRPORT, MT US",1991-02-09,55
USW00024143,"GREAT FALLS AIRPORT, MT US",1991-02-10,58
USW00024143,"GREAT FALLS AIRPORT, MT US",1991-02-11,59
USW00024143,"GREAT FALLS AIRPORT, MT US",1991-02-12,50
USW00024143,"GREAT FALLS AIRPORT, MT US",1991-02-13,48
USW00024143,"GREAT FALLS AIRPORT, MT US",1991-02-14,40
USW00024143,"GREAT FALLS AIRPORT, MT US",1991-02-15,52
USW00024143,"GREAT FALLS AIRPORT, MT US",1991-02-16,48
USW00024143,"GREAT FALLS AIRPORT, MT US",1991-02-17,48
USW00024143,"GREAT FALLS AIRPORT, MT US",1991-02-18,43
USW00024143,"GREAT FALLS AIRPORT, MT US",1991-02-19,52
USW00024143,"GREAT FALLS AIRPORT, MT US",1991-02-20,54
USW00024143,"GREAT FALLS AIRPORT, MT US",1991-02-21,49
USW00024143,"GREAT FALLS AIRPORT, MT US",1991-02-22,55
USW00024143,"GREAT FALLS AIRPORT, MT US",1991-02-23,44
USW00024143,"GREAT FALLS AIRPORT, MT US",1991-02-24,42
USW00024143,"GREAT FALLS AIRPORT, MT US",1991-02-25,46
USW00024143,"GREAT FALLS AIRPORT, MT US",1991-02-26,49
USW00024143,"GREAT FALLS AIRPORT, MT US",1991-02-27,40
USW00024143,"GREAT FALLS AIRPORT, MT US",1991-02-28,34
USW00024143,"GREAT FALLS AIRPORT, MT US",1991-03-01,3
USW00024143,"GREAT FALLS AIRPORT, MT US",1991-03-02,44
USW00024143,"GREAT FALLS AIRPORT, MT US",1991-03-03,51
USW00024143,"GREAT FALLS AIRPORT, MT US",1991-03-04,61
USW00024143,"GREAT FALLS AIRPORT, MT US",1991-03-05,36
USW00024143,"GREAT FALLS AIRPORT, MT US",1991-03-06,34
USW00024143,"GREAT FALLS AIRPORT, MT US",1991-03-07,42
USW00024143,"GREAT FALLS AIRPORT, MT US",1991-03-08,46
USW00024143,"GREAT FALLS AIRPORT, MT US",1991-03-09,55
USW00024143,"GREAT FALLS AIRPORT, MT US",1991-03-10,57
USW00024143,"GREAT FALLS AIRPORT, MT US",1991-03-11,43
USW00024143,"GREAT FALLS AIRPORT, MT US",1991-03-12,48
USW00024143,"GREAT FALLS AIRPORT, MT US",1991-03-13,45
USW00024143,"GREAT FALLS AIRPORT, MT US",1991-03-14,50
USW00024143,"GREAT FALLS AIRPORT, MT US",1991-03-15,48
USW00024143,"GREAT FALLS AIRPORT, MT US",1991-03-16,45
USW00024143,"GREAT FALLS AIRPORT, MT US",1991-03-17,39
USW00024143,"GREAT FALLS AIRPORT, MT US",1991-03-18,53
USW00024143,"GREAT FALLS AIRPORT, MT US",1991-03-19,61
USW00024143,"GREAT FALLS AIRPORT, MT US",1991-03-20,59
USW00024143,"GREAT FALLS AIRPORT, MT US",1991-03-21,56
USW00024143,"GREAT FALLS AIRPORT, MT US",1991-03-22,52
USW00024143,"GREAT FALLS AIRPORT, MT US",1991-03-23,46
USW00024143,"GREAT FALLS AIRPORT, MT US",1991-03-24,43
USW00024143,"GREAT FALLS AIRPORT, MT US",1991-03-25,35
USW00024143,"GREAT FALLS AIRPORT, MT US",1991-03-26,24
USW00024143,"GREAT FALLS AIRPORT, MT US",1991-03-27,41
USW00024143,"GREAT FALLS AIRPORT, MT US",1991-03-28,49
USW00024143,"GREAT FALLS AIRPORT, MT US",1991-03-29,48
USW00024143,"GREAT FALLS AIRPORT, MT US",1991-03-30,58
USW00024143,"GREAT FALLS AIRPORT, MT US",1991-03-31,66
USW00024143,"GREAT FALLS AIRPORT, MT US",1991-04-01,70
USW00024143,"GREAT FALLS AIRPORT, MT US",1991-04-02,63
USW00024143,"GREAT FALLS AIRPORT, MT US",1991-04-03,57
USW00024143,"GREAT FALLS AIRPORT, MT US",1991-04-04,68
USW00024143,"GREAT FALLS AIRPORT, MT US",1991-04-05,67
USW00024143,"GREAT FALLS AIRPORT, MT US",1991-04-06,53
USW00024143,"GREAT FALLS AIRPORT, MT US",1991-04-07,49
USW00024143,"GREAT FALLS AIRPORT, MT US",1991-04-08,49
USW00024143,"GREAT FALLS AIRPORT, MT US",1991-04-09,54
USW00024143,"GREAT FALLS AIRPORT, MT US",1991-04-10,48
USW00024143,"GREAT FALLS AIRPORT, MT US",1991-04-11,36
USW00024143,"GREAT FALLS AIRPORT, MT US",1991-04-12,47
USW00024143,"GREAT FALLS AIRPORT, MT US",1991-04-13,44
USW00024143,"GREAT FALLS AIRPORT, MT US",1991-04-14,51
USW00024143,"GREAT FALLS AIRPORT, MT US",1991-04-15,50
USW00024143,"GREAT FALLS AIRPORT, MT US",1991-04-16,39
USW00024143,"GREAT FALLS AIRPORT, MT US",1991-04-17,40
USW00024143,"GREAT FALLS AIRPORT, MT US",1991-04-18,44
USW00024143,"GREAT FALLS AIRPORT, MT US",1991-04-19,56
USW00024143,"GREAT FALLS AIRPORT, MT US",1991-04-20,63
USW00024143,"GREAT FALLS AIRPORT, MT US",1991-04-21,65
USW00024143,"GREAT FALLS AIRPORT, MT US",1991-04-22,69
USW00024143,"GREAT FALLS AIRPORT, MT US",1991-04-23,70
USW00024143,"GREAT FALLS AIRPORT, MT US",1991-04-24,65
USW00024143,"GREAT FALLS AIRPORT, MT US",1991-04-25,45
USW00024143,"GREAT FALLS AIRPORT, MT US",1991-04-26,53
USW00024143,"GREAT FALLS AIRPORT, MT US",1991-04-27,43
USW00024143,"GREAT FALLS AIRPORT, MT US",1991-04-28,52
USW00024143,"GREAT FALLS AIRPORT, MT US",1991-04-29,45
USW00024143,"GREAT FALLS AIRPORT, MT US",1991-04-30,51
USW00024143,"GREAT FALLS AIRPORT, MT US",1991-05-01,49
USW00024143,"GREAT FALLS AIRPORT, MT US",1991-05-02,43
USW00024143,"GREAT FALLS AIRPORT, MT US",1991-05-03,37
USW00024143,"GREAT FALLS AIRPORT, MT US",1991-05-04,44
USW00024143,"GREAT FALLS AIRPORT, MT US",1991-05-05,63
USW00024143,"GREAT FALLS AIRPORT, MT US",1991-05-06,65
USW00024143,"GREAT FALLS AIRPORT, MT US",1991-05-07,64
USW00024143,"GREAT FALLS AIRPORT, MT US",1991-05-08,70
USW00024143,"GREAT FALLS AIRPORT, MT US",1991-05-09,54
USW00024143,"GREAT FALLS AIRPORT, MT US",1991-05-10,58
USW00024143,"GREAT FALLS AIRPORT, MT US",1991-05-11,51
USW00024143,"GREAT FALLS AIRPORT, MT US",1991-05-12,59
USW00024143,"GREAT FALLS AIRPORT, MT US",1991-05-13,65
USW00024143,"GREAT FALLS AIRPORT, MT US",1991-05-14,62
USW00024143,"GREAT FALLS AIRPORT, MT US",1991-05-15,65
USW00024143,"GREAT FALLS AIRPORT, MT US",1991-05-16,72
USW00024143,"GREAT FALLS AIRPORT, MT US",1991-05-17,71
USW00024143,"GREAT FALLS AIRPORT, MT US",1991-05-18,66
USW00024143,"GREAT FALLS AIRPORT, MT US",1991-05-19,72
USW00024143,"GREAT FALLS AIRPORT, MT US",1991-05-20,71
USW00024143,"GREAT FALLS AIRPORT, MT US",1991-05-21,70
USW00024143,"GREAT FALLS AIRPORT, MT US",1991-05-22,71
USW00024143,"GREAT FALLS AIRPORT, MT US",1991-05-23,68
USW00024143,"GREAT FALLS AIRPORT, MT US",1991-05-24,73
USW00024143,"GREAT FALLS AIRPORT, MT US",1991-05-25,58
USW00024143,"GREAT FALLS AIRPORT, MT US",1991-05-26,61
USW00024143,"GREAT FALLS AIRPORT, MT US",1991-05-27,62
USW00024143,"GREAT FALLS AIRPORT, MT US",1991-05-28,59
USW00024143,"GREAT FALLS AIRPORT, MT US",1991-05-29,72
USW00024143,"GREAT FALLS AIRPORT, MT US",1991-05-30,66
USW00024143,"GREAT FALLS AIRPORT, MT US",1991-05-31,73
USW00024143,"GREAT FALLS AIRPORT, MT US",1991-06-01,78
USW00024143,"GREAT FALLS AIRPORT, MT US",1991-06-02,79
USW00024143,"GREAT FALLS AIRPORT, MT US",1991-06-03,81
USW00024143,"GREAT FALLS AIRPORT, MT US",1991-06-04,66
USW00024143,"GREAT FALLS AIRPORT, MT US",1991-06-05,51
USW00024143,"GREAT FALLS AIRPORT, MT US",1991-06-06,59
USW00024143,"GREAT FALLS AIRPORT, MT US",1991-06-07,68
USW00024143,"GREAT FALLS AIRPORT, MT US",1991-06-08,69
USW00024143,"GREAT FALLS AIRPORT, MT US",1991-06-09,73
USW00024143,"GREAT FALLS AIRPORT, MT US",1991-06-10,83
USW00024143,"GREAT FALLS AIRPORT, MT US",1991-06-11,81
USW00024143,"GREAT FALLS AIRPORT, MT US",1991-06-12,73
USW00024143,"GREAT FALLS AIRPORT, MT US",1991-06-13,68
USW00024143,"GREAT FALLS AIRPORT, MT US",1991-06-14,61
USW00024143,"GREAT FALLS AIRPORT, MT US",1991-06-15,73
USW00024143,"GREAT FALLS AIRPORT, MT US",1991-06-16,70
USW00024143,"GREAT FALLS AIRPORT, MT US",1991-06-17,67
USW00024143,"GREAT FALLS AIRPORT, MT US",1991-06-18,74
USW00024143,"GREAT FALLS AIRPORT, MT US",1991-06-19,61
USW00024143,"GREAT FALLS AIRPORT, MT US",1991-06-20,67
USW00024143,"GREAT FALLS AIRPORT, MT US",1991-06-21,72
USW00024143,"GREAT FALLS AIRPORT, MT US",1991-06-22,69
USW00024143,"GREAT FALLS AIRPORT, MT US",1991-06-23,71
USW00024143,"GREAT FALLS AIRPORT, MT US",1991-06-24,65
USW00024143,"GREAT FALLS AIRPORT, MT US",1991-06-25,66
USW00024143,"GREAT FALLS AIRPORT, MT US",1991-06-26,71
USW00024143,"GREAT FALLS AIRPORT, MT US",1991-06-27,72
USW00024143,"GREAT FALLS AIRPORT, MT US",1991-06-28,71
USW00024143,"GREAT FALLS AIRPORT, MT US",1991-06-29,75
USW00024143,"GREAT FALLS AIRPORT, MT US",1991-06-30,69
USW00024143,"GREAT FALLS AIRPORT, MT US",1991-07-01,73
USW00024143,"GREAT FALLS AIRPORT, MT US",1991-07-02,79
USW00024143,"GREAT FALLS AIRPORT, MT US",1991-07-03,87
USW00024143,"GREAT FALLS AIRPORT, MT US",1991-07-04,89
USW00024143,"GREAT FALLS AIRPORT, MT US",1991-07-05,84
USW00024143,"GREAT FALLS AIRPORT, MT US",1991-07-06,80
USW00024143,"GREAT FALLS AIRPORT, MT US",1991-07-07,69
USW00024143,"GREAT FALLS AIRPORT, MT US",1991-07-08,80
USW00024143,"GREAT FALLS AIRPORT, MT US",1991-07-09,85
USW00024143,"GREAT FALLS AIRPORT, MT US",1991-07-10,75
USW00024143,"GREAT FALLS AIRPORT, MT US",1991-07-11,77
USW00024143,"GREAT FALLS AIRPORT, MT US",1991-07-12,87
USW00024143,"GREAT FALLS AIRPORT, MT US",1991-07-13,94
USW00024143,"GREAT FALLS AIRPORT, MT US",1991-07-14,82
USW00024143,"GREAT FALLS AIRPORT, MT US",1991-07-15,89
USW00024143,"GREAT FALLS AIRPORT, MT US",1991-07-16,92
USW00024143,"GREAT FALLS AIRPORT, MT US",1991-07-17,85
USW00024143,"GREAT FALLS AIRPORT, MT US",1991-07-18,77
USW00024143,"GREAT FALLS AIRPORT, MT US",1991-07-19,83
USW00024143,"GREAT FALLS AIRPORT, MT US",1991-07-20,89
USW00024143,"GREAT FALLS AIRPORT, MT US",1991-07-21,85
USW00024143,"GREAT FALLS AIRPORT, MT US",1991-07-22,81
USW00024143,"GREAT FALLS AIRPORT, MT US",1991-07-23,83
USW00024143,"GREAT FALLS AIRPORT, MT US",1991-07-24,86
USW00024143,"GREAT FALLS AIRPORT, MT US",1991-07-25,85
USW00024143,"GREAT FALLS AIRPORT, MT US",1991-07-26,84
USW00024143,"GREAT FALLS AIRPORT, MT US",1991-07-27,87
USW00024143,"GREAT FALLS AIRPORT, MT US",1991-07-28,90
USW00024143,"GREAT FALLS AIRPORT, MT US",1991-07-29,94
USW00024143,"GREAT FALLS AIRPORT, MT US",1991-07-30,89
USW00024143,"GREAT FALLS AIRPORT, MT US",1991-07-31,89
USW00024143,"GREAT FALLS AIRPORT, MT US",1991-08-01,75
USW00024143,"GREAT FALLS AIRPORT, MT US",1991-08-02,74
USW00024143,"GREAT FALLS AIRPORT, MT US",1991-08-03,84
USW00024143,"GREAT FALLS AIRPORT, MT US",1991-08-04,88
USW00024143,"GREAT FALLS AIRPORT, MT US",1991-08-05,90
USW00024143,"GREAT FALLS AIRPORT, MT US",1991-08-06,89
USW00024143,"GREAT FALLS AIRPORT, MT US",1991-08-07,96
USW00024143,"GREAT FALLS AIRPORT, MT US",1991-08-08,98
USW00024143,"GREAT FALLS AIRPORT, MT US",1991-08-09,97
USW00024143,"GREAT FALLS AIRPORT, MT US",1991-08-10,99
USW00024143,"GREAT FALLS AIRPORT, MT US",1991-08-11,87
USW00024143,"GREAT FALLS AIRPORT, MT US",1991-08-12,81
USW00024143,"GREAT FALLS AIRPORT, MT US",1991-08-13,85
USW00024143,"GREAT FALLS AIRPORT, MT US",1991-08-14,79
USW00024143,"GREAT FALLS AIRPORT, MT US",1991-08-15,78
USW00024143,"GREAT FALLS AIRPORT, MT US",1991-08-16,83
USW00024143,"GREAT FALLS AIRPORT, MT US",1991-08-17,87
USW00024143,"GREAT FALLS AIRPORT, MT US",1991-08-18,91
USW00024143,"GREAT FALLS AIRPORT, MT US",1991-08-19,91
USW00024143,"GREAT FALLS AIRPORT, MT US",1991-08-20,92
USW00024143,"GREAT FALLS AIRPORT, MT US",1991-08-21,94
USW00024143,"GREAT FALLS AIRPORT, MT US",1991-08-22,91
USW00024143,"GREAT FALLS AIRPORT, MT US",1991-08-23,93
USW00024143,"GREAT FALLS AIRPORT, MT US",1991-08-24,91
USW00024143,"GREAT FALLS AIRPORT, MT US",1991-08-25,80
USW00024143,"GREAT FALLS AIRPORT, MT US",1991-08-26,88
USW00024143,"GREAT FALLS AIRPORT, MT US",1991-08-27,86
USW00024143,"GREAT FALLS AIRPORT, MT US",1991-08-28,79
USW00024143,"GREAT FALLS AIRPORT, MT US",1991-08-29,86
USW00024143,"GREAT FALLS AIRPORT, MT US",1991-08-30,94
USW00024143,"GREAT FALLS AIRPORT, MT US",1991-08-31,98
USW00024143,"GREAT FALLS AIRPORT, MT US",1991-09-01,89
USW00024143,"GREAT FALLS AIRPORT, MT US",1991-09-02,78
USW00024143,"GREAT FALLS AIRPORT, MT US",1991-09-03,76
USW00024143,"GREAT FALLS AIRPORT, MT US",1991-09-04,80
USW00024143,"GREAT FALLS AIRPORT, MT US",1991-09-05,79
USW00024143,"GREAT FALLS AIRPORT, MT US",1991-09-06,91
USW00024143,"GREAT FALLS AIRPORT, MT US",1991-09-07,82
USW00024143,"GREAT FALLS AIRPORT, MT US",1991-09-08,59
USW00024143,"GREAT FALLS AIRPORT, MT US",1991-09-09,53
USW00024143,"GREAT FALLS AIRPORT, MT US",1991-09-10,72
USW00024143,"GREAT FALLS AIRPORT, MT US",1991-09-11,72
USW00024143,"GREAT FALLS AIRPORT, MT US",1991-09-12,77
USW00024143,"GREAT FALLS AIRPORT, MT US",1991-09-13,76
USW00024143,"GREAT FALLS AIRPORT, MT US",1991-09-14,51
USW00024143,"GREAT FALLS AIRPORT, MT US",1991-09-15,68
USW00024143,"GREAT FALLS AIRPORT, MT US",1991-09-16,65
USW00024143,"GREAT FALLS AIRPORT, MT US",1991-09-17,53
USW00024143,"GREAT FALLS AIRPORT, MT US",1991-09-18,65
USW00024143,"GREAT FALLS AIRPORT, MT US",1991-09-19,78
USW00024143,"GREAT FALLS AIRPORT, MT US",1991-09-20,82
USW00024143,"GREAT FALLS AIRPORT, MT US",1991-09-21,49
USW00024143,"GREAT FALLS AIRPORT, MT US",1991-09-22,61
USW00024143,"GREAT FALLS AIRPORT, MT US",1991-09-23,63
USW00024143,"GREAT FALLS AIRPORT, MT US",1991-09-24,80
USW00024143,"GREAT FALLS AIRPORT, MT US",1991-09-25,78
USW00024143,"GREAT FALLS AIRPORT, MT US",1991-09-26,78
USW00024143,"GREAT FALLS AIRPORT, MT US",1991-09-27,79
USW00024143,"GREAT FALLS AIRPORT, MT US",1991-09-28,79
USW00024143,"GREAT FALLS AIRPORT, MT US",1991-09-29,65
USW00024143,"GREAT FALLS AIRPORT, MT US",1991-09-30,78
USW00024143,"GREAT FALLS AIRPORT, MT US",1991-10-01,80
USW00024143,"GREAT FALLS AIRPORT, MT US",1991-10-02,66
USW00024143,"GREAT FALLS AIRPORT, MT US",1991-10-03,46
USW00024143,"GREAT FALLS AIRPORT, MT US",1991-10-04,50
USW00024143,"GREAT FALLS AIRPORT, MT US",1991-10-05,63
USW00024143,"GREAT FALLS AIRPORT, MT US",1991-10-06,78
USW00024143,"GREAT FALLS AIRPORT, MT US",1991-10-07,73
USW00024143,"GREAT FALLS AIRPORT, MT US",1991-10-08,65
USW00024143,"GREAT FALLS AIRPORT, MT US",1991-10-09,76
USW00024143,"GREAT FALLS AIRPORT, MT US",1991-10-10,84
USW00024143,"GREAT FALLS AIRPORT, MT US",1991-10-11,85
USW00024143,"GREAT FALLS AIRPORT, MT US",1991-10-12,79
USW00024143,"GREAT FALLS AIRPORT, MT US",1991-10-13,58
USW00024143,"GREAT FALLS AIRPORT, MT US",1991-10-14,77
USW00024143,"GREAT FALLS AIRPORT, MT US",1991-10-15,80
USW00024143,"GREAT FALLS AIRPORT, MT US",1991-10-16,78
USW00024143,"GREAT FALLS AIRPORT, MT US",1991-10-17,49
USW00024143,"GREAT FALLS AIRPORT, MT US",1991-10-18,53
USW00024143,"GREAT FALLS AIRPORT, MT US",1991-10-19,58
USW00024143,"GREAT FALLS AIRPORT, MT US",1991-10-20,68
USW00024143,"GREAT FALLS AIRPORT, MT US",1991-10-21,69
USW00024143,"GREAT FALLS AIRPORT, MT US",1991-10-22,31
USW00024143,"GREAT FALLS AIRPORT, MT US",1991-10-23,44
USW00024143,"GREAT FALLS AIRPORT, MT US",1991-10-24,47
USW00024143,"GREAT FALLS AIRPORT, MT US",1991-10-25,45
USW00024143,"GREAT FALLS AIRPORT, MT US",1991-10-26,24
USW00024143,"GREAT FALLS AIRPORT, MT US",1991-10-27,18
USW00024143,"GREAT FALLS AIRPORT, MT US",1991-10-28,13
USW00024143,"GREAT FALLS AIRPORT, MT US",1991-10-29,13
USW00024143,"GREAT FALLS AIRPORT, MT US",1991-10-30,27
USW00024143,"GREAT FALLS AIRPORT, MT US",1991-10-31,32
USW00024143,"GREAT FALLS AIRPORT, MT US",1991-11-01,8
USW00024143,"GREAT FALLS AIRPORT, MT US",1991-11-02,16
USW00024143,"GREAT FALLS AIRPORT, MT US",1991-11-03,33
USW00024143,"GREAT FALLS AIRPORT, MT US",1991-11-04,48
USW00024143,"GREAT FALLS AIRPORT, MT US",1991-11-05,41
USW00024143,"GREAT FALLS AIRPORT, MT US",1991-11-06,23
USW00024143,"GREAT FALLS AIRPORT, MT US",1991-11-07,47
USW00024143,"GREAT FALLS AIRPORT, MT US",1991-11-08,58
USW00024143,"GREAT FALLS AIRPORT, MT US",1991-11-09,46
USW00024143,"GREAT FALLS AIRPORT, MT US",1991-11-10,54
USW00024143,"GREAT FALLS AIRPORT, MT US",1991-11-11,57
USW00024143,"GREAT FALLS AIRPORT, MT US",1991-11-12,55
USW00024143,"GREAT FALLS AIRPORT, MT US",1991-11-13,50
USW00024143,"GREAT FALLS AIRPORT, MT US",1991-11-14,43
USW00024143,"GREAT FALLS AIRPORT, MT US",1991-11-15,46
USW00024143,"GREAT FALLS AIRPORT, MT US",1991-11-16,53
USW00024143,"GREAT FALLS AIRPORT, MT US",1991-11-17,51
USW00024143,"GREAT FALLS AIRPORT, MT US",1991-11-18,47
USW00024143,"GREAT FALLS AIRPORT, MT US",1991-11-19,48
USW00024143,"GREAT FALLS AIRPORT, MT US",1991-11-20,53
USW00024143,"GREAT FALLS AIRPORT, MT US",1991-11-21,38
USW00024143,"GREAT FALLS AIRPORT, MT US",1991-11-22,34
USW00024143,"GREAT FALLS AIRPORT, MT US",1991-11-23,37
USW00024143,"GREAT FALLS AIRPORT, MT US",1991-11-24,49
USW00024143,"GREAT FALLS AIRPORT, MT US",1991-11-25,53
USW00024143,"GREAT FALLS AIRPORT, MT US",1991-11-26,45
USW00024143,"GREAT FALLS AIRPORT, MT US",1991-11-27,32
USW00024143,"GREAT FALLS AIRPORT, MT US",1991-11-28,39
USW00024143,"GREAT FALLS AIRPORT, MT US",1991-11-29,27
USW00024143,"GREAT FALLS AIRPORT, MT US",1991-11-30,24
USW00024143,"GREAT FALLS AIRPORT, MT US",1991-12-01,37
USW00024143,"GREAT FALLS AIRPORT, MT US",1991-12-02,35
USW00024143,"GREAT FALLS AIRPORT, MT US",1991-12-03,41
USW00024143,"GREAT FALLS AIRPORT, MT US",1991-12-04,46
USW00024143,"GREAT FALLS AIRPORT, MT US",1991-12-05,51
USW00024143,"GREAT FALLS AIRPORT, MT US",1991-12-06,50
USW00024143,"GREAT FALLS AIRPORT, MT US",1991-12-07,45
USW00024143,"GREAT FALLS AIRPORT, MT US",1991-12-08,42
USW00024143,"GREAT FALLS AIRPORT, MT US",1991-12-09,49
USW00024143,"GREAT FALLS AIRPORT, MT US",1991-12-10,38
USW00024143,"GREAT FALLS AIRPORT, MT US",1991-12-11,44
USW00024143,"GREAT FALLS AIRPORT, MT US",1991-12-12,46
USW00024143,"GREAT FALLS AIRPORT, MT US",1991-12-13,33
USW00024143,"GREAT FALLS AIRPORT, MT US",1991-12-14,40
USW00024143,"GREAT FALLS AIRPORT, MT US",1991-12-15,44
USW00024143,"GREAT FALLS AIRPORT, MT US",1991-12-16,44
USW00024143,"GREAT FALLS AIRPORT, MT US",1991-12-17,38
USW00024143,"GREAT FALLS AIRPORT, MT US",1991-12-18,52
USW00024143,"GREAT FALLS AIRPORT, MT US",1991-12-19,43
USW00024143,"GREAT FALLS AIRPORT, MT US",1991-12-20,39
USW00024143,"GREAT FALLS AIRPORT, MT US",1991-12-21,48
USW00024143,"GREAT FALLS AIRPORT, MT US",1991-12-22,45
USW00024143,"GREAT FALLS AIRPORT, MT US",1991-12-23,48
USW00024143,"GREAT FALLS AIRPORT, MT US",1991-12-24,48
USW00024143,"GREAT FALLS AIRPORT, MT US",1991-12-25,47
USW00024143,"GREAT FALLS AIRPORT, MT US",1991-12-26,50
USW00024143,"GREAT FALLS AIRPORT, MT US",1991-12-27,52
USW00024143,"GREAT FALLS AIRPORT, MT US",1991-12-28,49
USW00024143,"GREAT FALLS AIRPORT, MT US",1991-12-29,46
USW00024143,"GREAT FALLS AIRPORT, MT US",1991-12-30,44
USW00024143,"GREAT FALLS AIRPORT, MT US",1991-12-31,43
USW00024143,"GREAT FALLS AIRPORT, MT US",1992-01-01,46
USW00024143,"GREAT FALLS AIRPORT, MT US",1992-01-02,50
USW00024143,"GREAT FALLS AIRPORT, MT US",1992-01-03,45
USW00024143,"GREAT FALLS AIRPORT, MT US",1992-01-04,47
USW00024143,"GREAT FALLS AIRPORT, MT US",1992-01-05,42
USW00024143,"GREAT FALLS AIRPORT, MT US",1992-01-06,38
USW00024143,"GREAT FALLS AIRPORT, MT US",1992-01-07,27
USW00024143,"GREAT FALLS AIRPORT, MT US",1992-01-08,37
USW00024143,"GREAT FALLS AIRPORT, MT US",1992-01-09,45
USW00024143,"GREAT FALLS AIRPORT, MT US",1992-01-10,52
USW00024143,"GREAT FALLS AIRPORT, MT US",1992-01-11,45
USW00024143,"GREAT FALLS AIRPORT, MT US",1992-01-12,30
USW00024143,"GREAT FALLS AIRPORT, MT US",1992-01-13,32
USW00024143,"GREAT FALLS AIRPORT, MT US",1992-01-14,33
USW00024143,"GREAT FALLS AIRPORT, MT US",1992-01-15,41
USW00024143,"GREAT FALLS AIRPORT, MT US",1992-01-16,41
USW00024143,"GREAT FALLS AIRPORT, MT US",1992-01-17,30
USW00024143,"GREAT FALLS AIRPORT, MT US",1992-01-18,35
USW00024143,"GREAT FALLS AIRPORT, MT US",1992-01-19,44
USW00024143,"GREAT FALLS AIRPORT, MT US",1992-01-20,48
USW00024143,"GREAT FALLS AIRPORT, MT US",1992-01-21,41
USW00024143,"GREAT FALLS AIRPORT, MT US",1992-01-22,36
USW00024143,"GREAT FALLS AIRPORT, MT US",1992-01-23,45
USW00024143,"GREAT FALLS AIRPORT, MT US",1992-01-24,51
USW00024143,"GREAT FALLS AIRPORT, MT US",1992-01-25,55
USW00024143,"GREAT FALLS AIRPORT, MT US",1992-01-26,47
USW00024143,"GREAT FALLS AIRPORT, MT US",1992-01-27,51
USW00024143,"GREAT FALLS AIRPORT, MT US",1992-01-28,56
USW00024143,"GREAT FALLS AIRPORT, MT US",1992-01-29,48
USW00024143,"GREAT FALLS AIRPORT, MT US",1992-01-30,58
USW00024143,"GREAT FALLS AIRPORT, MT US",1992-01-31,67
USW00024143,"GREAT FALLS AIRPORT, MT US",1992-02-01,63
USW00024143,"GREAT FALLS AIRPORT, MT US",1992-02-02,52
USW00024143,"GREAT FALLS AIRPORT, MT US",1992-02-03,52
USW00024143,"GREAT FALLS AIRPORT, MT US",1992-02-04,57
